id,created_date,updated_date,club_name,club_intro,club_profile_path,club_banner_path,status,member_id,club_info,club_main_category_id,club_region_id
369,18:09.0,33:55.0,요리조리킹,푸드·드링크을(를) 좋아하는 사람들이 모인 요리조리킹에 오신 것을 환영합니다.,,,1,3506,요리조리킹 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,4,7
370,27:01.0,33:23.0,TCU,"이 모임, TCU는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2293,취미 관련 정보를 교환하고 함께 성장하는 TCU 모임입니다.,1,11
371,57:38.0,57:05.0,꿈꾸는 하루,꿈꾸는 하루는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,2892,꿈꾸는 하루 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,10
372,59:17.0,02:33.0,코지멍,"이 모임, 코지멍는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,5247,여행·동행을(를) 좋아하는 사람들과 함께하는 코지멍 모임입니다.,5,13
373,38:38.0,18:35.0,강동워킹,"이 모임, 강동워킹는 동네·또래에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4377,강동워킹 모임은 동네·또래에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,7,3
374,40:48.0,04:46.0,BINDING,BINDING는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,6164,외국어 관련 정보를 교환하고 함께 성장하는 BINDING 모임입니다.,10,2
375,49:28.0,32:55.0,Tanz,Tanz는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,2797,Tanz 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,10
376,31:37.0,22:00.0,아트블룸,아트블룸는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,1874,아트블룸 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,8
377,15:56.0,10:02.0,감깨시,감깨시는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,2246,감깨시 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,4
378,56:31.0,15:51.0,코코,취미을(를) 좋아하는 사람들이 모인 코코에 오신 것을 환영합니다.,,,1,2042,코코 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,11
379,01:09.0,40:52.0,윤슬,윤슬는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,9585,윤슬 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,2
380,56:06.0,05:14.0,배민의민족,배민의민족는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,373,배민의민족 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,8
381,58:58.0,39:06.0,Sofa,Sofa는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,3910,Sofa 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,13
382,07:00.0,39:43.0,史뿐史뿐,史뿐史뿐는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,,,1,2334,史뿐史뿐 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,5,12
383,33:49.0,06:09.0,테럽,테럽는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,8377,운동·액티비티을(를) 좋아하는 사람들과 함께하는 테럽 모임입니다.,3,12
384,32:32.0,08:56.0,요.섹.남.여,요.섹.남.여는 푸드·드링크 관련 다양한 활동을 함께하는 모임입니다.,,,1,5574,요.섹.남.여 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,4,6
385,40:42.0,36:59.0,RIANT,RIANT는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,1384,RIANT 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,7
386,02:54.0,43:35.0,단비,"이 모임, 단비는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,3410,여행·동행 관련 정보를 교환하고 함께 성장하는 단비 모임입니다.,5,6
387,43:31.0,15:12.0,퇴근 후 성장 한스푼,퇴근 후 성장 한스푼는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,,,1,9878,성장·자기개발을(를) 좋아하는 사람들과 함께하는 퇴근 후 성장 한스푼 모임입니다.,6,8
388,46:38.0,17:39.0,야뛰자,"이 모임, 야뛰자는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2798,운동·액티비티 관련 정보를 교환하고 함께 성장하는 야뛰자 모임입니다.,3,4
389,12:30.0,50:37.0,비플러스,비플러스는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,941,취미을(를) 좋아하는 사람들과 함께하는 비플러스 모임입니다.,1,15
390,42:53.0,27:50.0,보컬디자인클럽,보컬디자인클럽는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,3577,보컬디자인클럽 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,7
391,03:38.0,12:44.0,무한루프 코딩,"이 모임, 무한루프 코딩는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,8213,무한루프 코딩 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,11,15
392,50:37.0,02:36.0,루이민턴,"이 모임, 루이민턴는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,1264,루이민턴 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,8
393,16:58.0,12:07.0,제목없음 '무제',제목없음 '무제'는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,7742,취미을(를) 좋아하는 사람들과 함께하는 제목없음 '무제' 모임입니다.,1,7
394,39:56.0,24:58.0,시노,문화·예술을(를) 좋아하는 사람들이 모인 시노에 오신 것을 환영합니다.,,,1,6135,시노 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,10
395,29:38.0,00:17.0,별밤 캠핑,별밤 캠핑는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,1145,여행·동행 관련 정보를 교환하고 함께 성장하는 별밤 캠핑 모임입니다.,5,12
396,54:26.0,44:17.0,치얼스,"이 모임, 치얼스는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2005,스터디을(를) 좋아하는 사람들과 함께하는 치얼스 모임입니다.,11,10
397,24:58.0,22:59.0,그림쟁이,문화·예술을(를) 좋아하는 사람들이 모인 그림쟁이에 오신 것을 환영합니다.,,,1,9138,그림쟁이 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,2
398,22:43.0,52:35.0,굿모닝 독서,굿모닝 독서는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,,,1,3987,성장·자기개발을(를) 좋아하는 사람들과 함께하는 굿모닝 독서 모임입니다.,6,12
399,12:45.0,24:51.0,런앤플레이,운동·액티비티을(를) 좋아하는 사람들이 모인 런앤플레이에 오신 것을 환영합니다.,,,1,3595,런앤플레이 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,7
400,05:32.0,36:42.0,사운드포스트,사운드포스트는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,2748,사운드포스트 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,8
401,17:52.0,59:10.0,우리가 사랑한 미술관,"이 모임, 우리가 사랑한 미술관는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9277,문화·예술 관련 정보를 교환하고 함께 성장하는 우리가 사랑한 미술관 모임입니다.,2,7
402,00:23.0,47:33.0,로피단,로피단는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,883,로피단 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,6
403,42:07.0,53:54.0,펫밀리,펫밀리는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,8023,여행·동행 관련 정보를 교환하고 함께 성장하는 펫밀리 모임입니다.,5,10
404,14:10.0,32:44.0,마중물,마중물는 스터디 관련 다양한 활동을 함께하는 모임입니다.,,,1,9436,스터디 관련 정보를 교환하고 함께 성장하는 마중물 모임입니다.,11,6
405,41:44.0,26:17.0,MORT .몰트,MORT .몰트는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,3873,운동·액티비티 관련 정보를 교환하고 함께 성장하는 MORT .몰트 모임입니다.,3,10
406,07:15.0,26:18.0,English Garden,외국어을(를) 좋아하는 사람들이 모인 English Garden에 오신 것을 환영합니다.,,,1,8595,English Garden 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,9
407,13:31.0,38:33.0,Seoul basketball,Seoul basketball는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,2840,Seoul basketball 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,9
408,55:02.0,24:22.0,엑셀로,엑셀로는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,1727,엑셀로 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,13
409,05:11.0,51:40.0,프리업스튜디오,프리업스튜디오는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,875,문화·예술 관련 정보를 교환하고 함께 성장하는 프리업스튜디오 모임입니다.,2,3
410,23:39.0,28:26.0,콕깍지,콕깍지는 연애·소개팅에 관심이 많은 분들을 위한 모임입니다.,,,1,3271,연애·소개팅을(를) 좋아하는 사람들과 함께하는 콕깍지 모임입니다.,8,5
411,57:21.0,39:06.0,젠하트,젠하트는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,,,1,2110,문화·예술 관련 정보를 교환하고 함께 성장하는 젠하트 모임입니다.,2,3
412,05:54.0,00:21.0,더무브댄스,더무브댄스는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,5411,취미을(를) 좋아하는 사람들과 함께하는 더무브댄스 모임입니다.,1,5
413,06:21.0,14:56.0,청춘: 포토시그널,청춘: 포토시그널는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,,,1,2958,여행·동행 관련 정보를 교환하고 함께 성장하는 청춘: 포토시그널 모임입니다.,5,9
414,14:10.0,06:13.0,2030 얻어가는 독서모임,성장·자기개발을(를) 좋아하는 사람들이 모인 2030 얻어가는 독서모임에 오신 것을 환영합니다.,,,1,2417,2030 얻어가는 독서모임 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,6,4
415,33:39.0,54:25.0,벨벳 가방 만들기,벨벳 가방 만들기는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,1333,취미을(를) 좋아하는 사람들과 함께하는 벨벳 가방 만들기 모임입니다.,1,13
416,35:02.0,44:10.0,위캔턴,위캔턴는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,4681,운동·액티비티을(를) 좋아하는 사람들과 함께하는 위캔턴 모임입니다.,3,9
417,44:08.0,20:51.0,NDRC,NDRC는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,9024,NDRC 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,11
418,42:12.0,16:02.0,취미도예,"이 모임, 취미도예는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9051,취미도예 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,1,10
419,16:55.0,39:53.0,별마당 사람들,성장·자기개발을(를) 좋아하는 사람들이 모인 별마당 사람들에 오신 것을 환영합니다.,,,1,3477,별마당 사람들 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,11
420,22:29.0,17:19.0,우아공,우아공는 동네·또래에 관심이 많은 분들을 위한 모임입니다.,,,1,4375,우아공 모임에서는 동네·또래에 관한 다양한 주제로 활동을 합니다.,7,4
421,17:41.0,10:25.0,즐거운 농구단 E.B.T,운동·액티비티을(를) 좋아하는 사람들이 모인 즐거운 농구단 E.B.T에 오신 것을 환영합니다.,,,1,9541,즐거운 농구단 E.B.T 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,15
422,24:24.0,57:58.0,공덕 1:1 피아노레슨,"이 모임, 공덕 1:1 피아노레슨는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9134,취미 관련 정보를 교환하고 함께 성장하는 공덕 1:1 피아노레슨 모임입니다.,1,3
423,29:29.0,36:09.0,TED VIEWERS,TED VIEWERS는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,5160,TED VIEWERS 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,2
424,44:26.0,38:02.0,아이 좋아,아이 좋아는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,4318,아이 좋아 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,9
425,24:28.0,15:35.0,강남 걷기,강남 걷기는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,5879,강남 걷기 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,5,4
426,41:48.0,33:22.0,일산 독서모임,일산 독서모임는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,,,1,2327,성장·자기개발을(를) 좋아하는 사람들과 함께하는 일산 독서모임 모임입니다.,6,11
427,49:23.0,59:26.0,수석윈드오케스트라,"이 모임, 수석윈드오케스트라는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4881,문화·예술을(를) 좋아하는 사람들과 함께하는 수석윈드오케스트라 모임입니다.,2,14
428,04:19.0,02:53.0,Team 라인,Team 라인는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,8048,운동·액티비티 관련 정보를 교환하고 함께 성장하는 Team 라인 모임입니다.,3,5
429,11:32.0,48:20.0,익산 러닝 크루,익산 러닝 크루는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,2658,운동·액티비티을(를) 좋아하는 사람들과 함께하는 익산 러닝 크루 모임입니다.,3,8
430,01:35.0,40:01.0,슬로우 라이더,운동·액티비티을(를) 좋아하는 사람들이 모인 슬로우 라이더에 오신 것을 환영합니다.,,,1,292,슬로우 라이더 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,11
431,38:36.0,18:57.0,HAPPY FEET,HAPPY FEET는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,4355,운동·액티비티 관련 정보를 교환하고 함께 성장하는 HAPPY FEET 모임입니다.,3,3
432,49:31.0,25:30.0,양배추,운동·액티비티을(를) 좋아하는 사람들이 모인 양배추에 오신 것을 환영합니다.,,,1,781,양배추 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,6
433,58:01.0,49:36.0,아그럴수도있겠다,"이 모임, 아그럴수도있겠다는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,7118,아그럴수도있겠다 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,11,5
